"Time","Distance","Time","Front Brake Pressure","Rear Brake Pressure","Steering","FR Shock","FL Shock","RR Shock","RL Shock","Supplied Current","Battery Voltage","Lat_Accel","IMU Y Accel","IMU Z Accel","IMU X Gyro","IMU Y Gyro","IMU Z Gyro","FR Strain Gauge","FL Strain Gauge","RL Strain Gauge","RR Strain Gauge","FL Wheel Ambient","FL Wheel Object","FL Wheel RPM","FR Wheel Ambient","FR Wheel Object","FR Wheel RPM","RR Wheel Ambient","RR Wheel Object","RR Wheel RPM","RL Wheel Ambient","RL Wheel Object","RL Wheel RPM","Brake Fluid","Throttle Load","Brake Load","DRS","GPS Longitude","GPS Latitude","GPS Speed","GPS Fix","Engine Speed","Engine Coolant Temp","Engine Oil Temp","Oil Pressure","Neutral Status","Lambda 1","Throttle Position","Gear Position","Vehicle Speed","APS Main","Fuel Pressure","Accel Fuel","Accumulated Distance","Manifold Pressure","AN Temp 3","ECU Lateral Accel","ECU Longitudinal Accel","ECU Vertical Accel","Test Number","DTC FL Wheel","DTC FR Wheel","DTC RL Wheel","DTC RR Wheel","DTC FL Strain","DTC FR Strain","DTC RL Strain","DTC RR Strain","DTC IMU","GPS 0","GPS 1","FLT_TTA","FLT_TTB","FRT_TTA","FRT_TTB","RLT_TTA","RLT_TTB","RRT_TTA","RRT_TTB","Channel Count"
"s","m","min","kPa","kPa","deg","mm","mm","mm","mm","A","V","G","g","g","deg/s","deg/s","deg/s","raw","","","","deg C","","rpm","deg C","","rpm","deg C","","rpm","deg C","","rpm","","%","%","","deg","deg","km/h","","rpm","deg C","deg C","kPa","","Lambda","%","","km/h","%","kPa","ms","km","kPa","deg C","g","g","g","","","","","","","","","","","","","","","","","","","","",""


"11.000","143","8","408","1585","122","-1.0","-11.0","4.2","-9.8","609","12","0.90","0.01","0.72","2292.50","4497.50","-66500.00","0","2606","92026","0","-0","-0","375","-0","-0","333","-0","-0","187","-0","-0","250","0","0","0","0","3175687936","334295072","7.00","2","3610","35","26","118","0","0.75","17","0","37.3","0.000","3078","0","0","73.00","-49","0.22","-1.32","0.87","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.010","143","8","409","1584","122","-1.0","-10.9","4.2","-9.7","618","12","0.90","0.01","0.72","2292.50","4497.50","-66500.00","0","2606","92026","0","-0","-0","375","-0","-0","300","-0","-0","187","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3523","35","26","114","0","0.77","17","0","36.9","0.000","2822","0","0","74.00","-49","0.17","-1.32","0.89","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.020","143","8","411","1584","122","-1.1","-10.9","4.2","-9.6","615","12","0.90","0.01","0.72","2292.50","4497.50","-66500.00","0","2606","92026","0","-0","-0","375","-0","-0","333","-0","-0","187","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3523","35","26","114","0","0.77","17","0","36.9","0.000","2822","0","0","74.00","-49","0.08","-1.29","0.89","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.030","143","8","406","1584","122","-1.1","-10.9","4.2","-9.6","610","12","0.88","-0.02","0.94","-10360.00","-6230.00","-62720.00","0","2606","92026","0","-0","-0","375","-0","-0","333","-0","-0","187","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3523","35","26","114","0","0.77","17","0","36.9","0.000","2822","0","0","74.00","-49","0.07","-1.23","0.81","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.040","143","8","407","1583","122","-1.3","-10.9","4.2","-9.6","610","12","0.88","-0.02","0.94","-10360.00","-6230.00","-62720.00","0","2606","92026","0","-0","-0","375","-0","-0","300","-0","-0","187","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3523","35","26","114","0","0.77","17","0","36.9","0.000","2822","0","0","75.00","-49","0.11","-1.17","0.75","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.050","143","8","404","1583","122","-1.6","-10.9","4.2","-9.7","608","12","0.88","-0.02","0.94","-10360.00","-6230.00","-62720.00","0","2606","92026","0","-0","-0","375","-0","-0","333","-0","-0","187","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3523","35","26","114","0","0.77","17","0","36.9","0.000","2822","0","0","75.00","-49","0.10","-1.10","0.73","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.060","143","8","414","1583","121","-1.7","-10.8","4.3","-9.6","698","12","0.88","-0.02","0.94","-10360.00","-6230.00","-62720.00","0","2606","92026","0","-0","-0","375","-0","-0","300","-0","-0","187","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3436","35","26","109","0","0.78","17","0","36.4","0.000","2822","0","0","75.00","-49","0.08","-1.09","0.74","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.070","144","8","435","1582","122","-2.0","-11.0","4.3","-9.9","616","12","0.88","-0.02","0.94","-10360.00","-6230.00","-62720.00","0","2606","92026","0","-0","-0","375","-0","-0","300","-0","-0","187","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3436","35","26","109","0","0.78","17","0","36.4","0.000","2822","0","0","76.00","-49","0.04","-1.09","0.73","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.080","144","8","445","1582","122","-2.1","-10.9","4.3","-10.0","624","12","0.88","-0.02","0.94","-10360.00","-6230.00","-62720.00","0","2606","92026","0","-0","-0","375","-0","-0","333","-0","-0","187","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3436","35","26","109","0","0.78","17","0","36.4","0.000","2822","0","0","76.00","-49","0.01","-1.12","0.71","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.090","144","8","478","1581","122","-2.2","-11.0","4.4","-10.2","620","12","0.88","-0.02","0.94","-10360.00","-6230.00","-62720.00","0","2606","92026","0","-0","-0","375","-0","-0","300","-0","-0","200","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3436","35","26","109","0","0.78","17","0","36.4","0.000","2822","0","0","76.00","-49","0.01","-1.13","0.69","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.100","144","8","590","1581","122","-2.5","-10.9","4.5","-10.4","628","12","0.88","-0.02","0.94","-10360.00","-6230.00","-62720.00","0","2606","92026","0","-0","-0","375","-0","-0","333","-0","-0","200","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3436","35","26","109","0","0.78","17","0","36.4","0.000","2822","0","0","77.00","-49","0.04","-1.12","0.64","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.110","144","8","562","1581","122","-2.7","-11.0","4.6","-10.3","611","12","0.88","-0.02","0.94","-10360.00","-6230.00","-62720.00","0","2606","92026","0","-0","-0","375","-0","-0","272","-0","-0","200","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3377","35","26","108","0","0.79","17","0","35.8","0.000","2822","0","0","77.00","-49","0.08","-1.19","0.62","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.120","144","8","532","1580","122","-3.1","-11.0","4.9","-10.3","618","12","0.88","-0.02","0.94","-10360.00","-6230.00","-62720.00","0","2606","92026","0","-0","-0","375","-0","-0","300","-0","-0","200","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3377","35","26","108","0","0.79","17","0","35.8","0.000","2822","0","0","77.00","-49","0.11","-1.23","0.60","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.130","144","8","532","1580","122","-3.4","-11.0","5.6","-10.1","619","12","0.81","-0.14","0.96","-595.00","-1032.50","-68950.00","0","2606","92026","0","-0","-0","375","-0","-0","272","-0","-0","176","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3377","35","26","108","0","0.79","17","0","35.8","0.000","2822","0","0","77.00","-49","0.10","-1.28","0.61","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.140","144","8","560","1579","122","-3.7","-11.0","6.3","-9.9","621","12","0.81","-0.14","0.96","-595.00","-1032.50","-68950.00","0","2606","92026","0","-0","-0","333","-0","-0","300","-0","-0","176","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3377","35","26","108","0","0.79","17","0","35.8","0.000","2822","0","0","78.00","-49","0.04","-1.32","0.65","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.150","144","8","586","1579","122","-3.9","-10.9","6.6","-9.8","619","12","0.81","-0.14","0.96","-595.00","-1032.50","-68950.00","0","2606","92026","0","-0","-0","375","-0","-0","300","-0","-0","176","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3377","35","26","108","0","0.79","17","0","35.8","0.000","2822","0","0","78.00","-49","-0.01","-1.36","0.67","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.160","144","8","591","1579","121","-3.9","-10.6","6.9","-9.5","638","12","0.81","-0.14","0.96","-595.00","-1032.50","-68950.00","0","2606","92026","0","-0","-0","333","-0","-0","272","-0","-0","272","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3339","35","26","105","0","0.80","17","0","35.3","0.000","2822","0","0","78.00","-49","-0.09","-1.34","0.62","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.170","145","8","579","1578","122","-4.2","-10.7","6.9","-9.6","615","12","0.81","-0.14","0.96","-595.00","-1032.50","-68950.00","0","2606","92026","0","-0","-0","333","-0","-0","272","-0","-0","272","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3339","35","26","105","0","0.80","17","0","35.3","0.000","2822","0","0","78.00","-49","-0.13","-1.27","0.54","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.180","145","8","572","1578","122","-4.2","-11.1","7.0","-9.4","609","12","0.81","-0.14","0.96","-595.00","-1032.50","-68950.00","0","2606","92026","0","-0","-0","333","-0","-0","272","-0","-0","272","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3339","35","26","105","0","0.80","17","0","35.3","0.000","2822","0","0","79.00","-49","-0.15","-1.19","0.48","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.190","145","8","594","1577","122","-4.3","-12.1","7.2","-9.2","636","12","0.81","-0.14","0.96","-595.00","-1032.50","-68950.00","0","2606","92026","0","-0","-0","333","-0","-0","272","-0","-0","272","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3339","35","26","105","0","0.80","17","0","35.3","0.000","2822","0","0","79.00","-49","-0.12","-1.15","0.45","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.200","145","8","621","1576","122","-4.6","-12.5","7.3","-9.2","648","12","0.81","-0.14","0.96","-595.00","-1032.50","-68950.00","0","2606","92026","0","-0","-0","333","-0","-0","272","-0","-0","272","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3314","35","26","102","0","0.81","17","0","34.8","0.000","3078","0","0","79.00","-49","-0.12","-1.14","0.47","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.210","145","8","627","1576","122","-4.9","-12.7","7.4","-9.2","635","12","0.81","-0.14","0.96","-595.00","-1032.50","-68950.00","0","2606","92026","0","-0","-0","333","-0","-0","250","-0","-0","272","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3314","35","26","102","0","0.81","17","0","34.8","0.000","3078","0","0","79.00","-49","-0.10","-1.21","0.48","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.220","145","8","648","1575","122","-5.1","-13.2","7.4","-9.2","635","12","1.26","-0.44","1.27","-5512.50","-9590.00","-72730.00","0","2606","92026","0","-0","-0","333","-0","-0","250","-0","-0","272","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3314","35","26","102","0","0.81","17","0","34.8","0.000","3078","0","0","79.00","-49","-0.14","-1.22","0.50","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.230","145","8","667","1575","122","-5.2","-13.3","7.4","-9.2","639","12","1.26","-0.44","1.27","-5512.50","-9590.00","-72730.00","0","2606","92026","0","-0","-0","333","-0","-0","272","-0","-0","272","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3314","35","26","102","0","0.81","17","0","34.8","0.000","3078","0","0","79.00","-49","-0.20","-1.26","0.57","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.240","145","8","691","1574","122","-5.2","-13.2","7.4","-9.2","634","12","1.26","-0.44","1.27","-5512.50","-9590.00","-72730.00","0","2606","92026","0","-0","-0","333","-0","-0","272","-0","-0","272","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3314","35","26","102","0","0.81","17","0","34.8","0.000","3078","0","0","79.00","-49","-0.26","-1.32","0.65","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.250","145","8","709","1576","122","-5.3","-13.2","7.4","-9.2","645","12","1.26","-0.44","1.27","-5512.50","-9590.00","-72730.00","0","2606","92026","0","-0","-0","333","-0","-0","250","-0","-0","272","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3327","35","26","103","0","0.83","17","0","34.5","0.000","2310","0","0","79.00","-49","-0.33","-1.37","0.71","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.260","145","8","695","1573","122","-5.3","-13.3","7.4","-9.2","646","12","1.26","-0.44","1.27","-5512.50","-9590.00","-72730.00","0","2606","92026","0","-0","-0","333","-0","-0","250","-0","-0","272","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3327","35","26","103","0","0.83","17","0","34.5","0.000","2310","0","0","79.00","-49","-0.42","-1.40","0.79","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.270","146","8","655","1575","122","-5.3","-13.3","7.4","-9.2","641","12","1.26","-0.44","1.27","-5512.50","-9590.00","-72730.00","0","2606","92026","0","-0","-0","300","-0","-0","230","-0","-0","250","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3327","35","26","103","0","0.83","17","0","34.5","0.000","2310","0","0","79.00","-49","-0.48","-1.40","0.82","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.280","146","8","610","1572","122","-5.3","-12.8","7.4","-9.1","645","12","1.26","-0.44","1.27","-5512.50","-9590.00","-72730.00","0","2606","92026","0","-0","-0","333","-0","-0","230","-0","-0","250","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3327","35","26","103","0","0.83","17","0","34.5","0.000","2310","0","0","79.00","-49","-0.49","-1.39","0.77","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.290","146","8","562","1571","122","-5.2","-12.4","7.4","-9.0","629","12","1.26","-0.44","1.27","-5512.50","-9590.00","-72730.00","0","2606","92026","0","-0","-0","333","-0","-0","250","-0","-0","250","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3327","35","26","103","0","0.83","17","0","34.5","0.000","2310","0","0","79.00","-49","-0.43","-1.39","0.72","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.300","146","8","531","1571","122","-5.2","-12.0","7.4","-8.9","634","12","1.26","-0.44","1.27","-5512.50","-9590.00","-72730.00","0","2606","92026","0","-0","-0","333","-0","-0","250","-0","-0","214","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3303","35","26","102","0","0.85","17","0","34.2","0.000","2822","0","0","79.00","-49","-0.36","-1.38","0.73","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.310","146","8","523","1571","122","-5.0","-11.9","7.4","-8.9","629","12","1.26","-0.44","1.27","-5512.50","-9590.00","-72730.00","0","2606","92026","0","-0","-0","333","-0","-0","250","-0","-0","214","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3303","35","26","102","0","0.85","17","0","34.2","0.000","2822","0","0","79.00","-49","-0.29","-1.39","0.78","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.320","146","8","505","1570","122","-4.8","-11.8","7.4","-8.9","626","12","0.99","-0.65","1.21","-1872.50","-3132.50","-79362.50","0","2606","92026","0","-0","-0","333","-0","-0","272","-0","-0","214","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3303","35","26","102","0","0.85","17","0","34.2","0.000","2822","0","0","80.00","-49","-0.25","-1.38","0.82","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.330","146","8","465","1569","122","-4.5","-11.7","7.4","-8.8","614","12","0.99","-0.65","1.21","-1872.50","-3132.50","-79362.50","0","2606","92026","0","-0","-0","333","-0","-0","250","-0","-0","200","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3303","35","26","102","0","0.85","17","0","34.2","0.000","2822","0","0","80.00","-49","-0.20","-1.41","0.84","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.340","146","8","432","1569","122","-4.3","-11.7","7.4","-8.7","616","12","0.99","-0.65","1.21","-1872.50","-3132.50","-79362.50","0","2606","92026","0","-0","-0","333","-0","-0","250","-0","-0","200","-0","-0","272","0","0","0","0","3175689472","334294848","7.00","2","3303","35","26","102","0","0.85","17","0","34.2","0.000","2822","0","0","80.00","-49","-0.19","-1.42","0.86","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.350","146","8","424","1569","122","-4.1","-11.8","7.4","-8.6","621","12","0.99","-0.65","1.21","-1872.50","-3132.50","-79362.50","0","2606","92026","0","-0","-0","333","-0","-0","250","-0","-0","200","-0","-0","272","0","0","0","0","3175689472","334294848","7.00","2","3145","35","26","98","0","0.88","17","0","33.6","0.000","2566","0","0","80.00","-49","-0.14","-1.41","0.83","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.360","146","8","412","1568","122","-3.8","-11.8","7.4","-8.7","610","12","0.99","-0.65","1.21","-1872.50","-3132.50","-79362.50","0","2606","92026","0","-0","-0","375","-0","-0","272","-0","-0","200","-0","-0","272","0","0","0","0","3175689472","334294848","7.00","2","3145","35","26","98","0","0.88","17","0","33.6","0.000","2566","0","0","80.00","-49","-0.12","-1.40","0.77","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.370","146","8","406","1567","122","-3.6","-11.8","7.2","-8.7","622","12","0.99","-0.65","1.21","-1872.50","-3132.50","-79362.50","0","2606","92026","0","-0","-0","333","-0","-0","272","-0","-0","200","-0","-0","272","0","0","0","0","3175689472","334294848","7.00","2","3145","35","26","98","0","0.88","17","0","33.6","0.000","2566","0","0","81.00","-49","-0.10","-1.35","0.73","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.380","147","8","408","1567","122","-3.4","-11.8","6.7","-8.7","612","12","0.99","-0.65","1.21","-1872.50","-3132.50","-79362.50","0","2606","92026","0","-0","-0","333","-0","-0","250","-0","-0","200","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3145","35","26","98","0","0.88","17","0","33.6","0.000","2566","0","0","81.00","-49","-0.04","-1.32","0.65","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.390","147","8","407","1567","122","-3.4","-11.9","5.9","-9.1","619","12","0.99","-0.65","1.21","-1872.50","-3132.50","-79362.50","0","2606","92026","0","-0","-0","333","-0","-0","272","-0","-0","200","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3145","35","26","98","0","0.88","17","0","33.6","0.000","2566","0","0","81.00","-49","-0.00","-1.28","0.60","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11.400","147","8","406","1567","122","-3.4","-11.8","5.2","-9.6","624","12","0.99","-0.65","1.21","-1872.50","-3132.50","-79362.50","0","2606","92026","0","-0","-0","333","-0","-0","272","-0","-0","200","-0","-0","250","0","0","0","0","3175689472","334294848","7.00","2","3086","35","26","96","0","0.92","17","0","33.1","0.000","2310","0","0","81.00","-49","0.05","-1.26","0.55","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
